rgi_input_record_id,target_gene,guide_id,accession,local_genome_file,seqid,start,end,strand,sequence_length,overlap_gene,overlap_product,db_amr_confirmed,db_refined_functional_class
mecA|mecA_riskaware_top1|GCF_000775955.1|NZ_CP009461.1:4803237-4804502:-|gene=nan|product=MFS_transporter|record=871,mecA,mecA_riskaware_top1,GCF_000775955.1,data_cas_offinder/expanded_panel/genomes/GCF_000775955.1_genomic.fna,NZ_CP009461.1,4803237,4804502,-,1266,,MFS transporter,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000775955.1|NZ_CP009461.1:4998146-4999537:-|gene=nan|product=nucleobase:cation_symporter-2_family_protein|record=872,mecA,mecA_riskaware_top1,GCF_000775955.1,data_cas_offinder/expanded_panel/genomes/GCF_000775955.1_genomic.fna,NZ_CP009461.1,4998146,4999537,-,1392,,nucleobase:cation symporter-2 family protein,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000775955.1|NZ_CP009461.1:5046802-5047971:-|gene=nan|product=O-antigen_ligase_family_protein|record=873,mecA,mecA_riskaware_top1,GCF_000775955.1,data_cas_offinder/expanded_panel/genomes/GCF_000775955.1_genomic.fna,NZ_CP009461.1,5046802,5047971,-,1170,,O-antigen ligase family protein,False,DB_refined_essential_like
mecA|mecA_riskaware_top1|GCF_000784925.1|NZ_CP009862.1:1-80186:+|gene=nan|product=nan|record=874,mecA,mecA_riskaware_top1,GCF_000784925.1,data_cas_offinder/expanded_panel/genomes/GCF_000784925.1_genomic.fna,NZ_CP009862.1,1,80186,+,80186,,,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000784925.1|NZ_CP009859.1:133984-135876:+|gene=aceF|product=pyruvate_dehydrogenase_complex_dihydrolipoyllysine-residue_acetyltransferase|record=875,mecA,mecA_riskaware_top1,GCF_000784925.1,data_cas_offinder/expanded_panel/genomes/GCF_000784925.1_genomic.fna,NZ_CP009859.1,133984,135876,+,1893,aceF,pyruvate dehydrogenase complex dihydrolipoyllysine-residue acetyltransferase,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000784925.1|NZ_CP009859.1:203590-204447:+|gene=cdsA|product=phosphatidate_cytidylyltransferase|record=876,mecA,mecA_riskaware_top1,GCF_000784925.1,data_cas_offinder/expanded_panel/genomes/GCF_000784925.1_genomic.fna,NZ_CP009859.1,203590,204447,+,858,cdsA,phosphatidate cytidylyltransferase,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000784925.1|NZ_CP009859.1:255369-258128:-|gene=tssH|product=type_VI_secretion_system_ATPase_TssH|record=877,mecA,mecA_riskaware_top1,GCF_000784925.1,data_cas_offinder/expanded_panel/genomes/GCF_000784925.1_genomic.fna,NZ_CP009859.1,255369,258128,-,2760,tssH,type VI secretion system ATPase TssH,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000784925.1|NZ_CP009859.1:1002288-1002956:-|gene=artM|product=arginine_ABC_transporter_permease_ArtM|record=878,mecA,mecA_riskaware_top1,GCF_000784925.1,data_cas_offinder/expanded_panel/genomes/GCF_000784925.1_genomic.fna,NZ_CP009859.1,1002288,1002956,-,669,artM,arginine ABC transporter permease ArtM,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000784925.1|NZ_CP009859.1:1361581-1362375:-|gene=potC|product=spermidine/putrescine_ABC_transporter_permease_PotC|record=879,mecA,mecA_riskaware_top1,GCF_000784925.1,data_cas_offinder/expanded_panel/genomes/GCF_000784925.1_genomic.fna,NZ_CP009859.1,1361581,1362375,-,795,potC,spermidine/putrescine ABC transporter permease PotC,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000784925.1|NZ_CP009859.1:1923374-1924543:-|gene=ydhP|product=MFS_transporter|record=880,mecA,mecA_riskaware_top1,GCF_000784925.1,data_cas_offinder/expanded_panel/genomes/GCF_000784925.1_genomic.fna,NZ_CP009859.1,1923374,1924543,-,1170,ydhP,MFS transporter,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000784925.1|NZ_CP009859.1:2408967-2410361:-|gene=wcaJ|product=undecaprenyl-phosphate_glucose_phosphotransferase|record=881,mecA,mecA_riskaware_top1,GCF_000784925.1,data_cas_offinder/expanded_panel/genomes/GCF_000784925.1_genomic.fna,NZ_CP009859.1,2408967,2410361,-,1395,wcaJ,undecaprenyl-phosphate glucose phosphotransferase,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000784925.1|NZ_CP009859.1:2593932-2595575:-|gene=yojI|product=microcin_J25_efflux_ABC_transporter_YojI|record=882,mecA,mecA_riskaware_top1,GCF_000784925.1,data_cas_offinder/expanded_panel/genomes/GCF_000784925.1_genomic.fna,NZ_CP009859.1,2593932,2595575,-,1644,yojI,microcin J25 efflux ABC transporter YojI,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000784925.1|NZ_CP009859.1:3729878-3731209:-|gene=tdcC|product=threonine/serine_transporter_TdcC|record=883,mecA,mecA_riskaware_top1,GCF_000784925.1,data_cas_offinder/expanded_panel/genomes/GCF_000784925.1_genomic.fna,NZ_CP009859.1,3729878,3731209,-,1332,tdcC,threonine/serine transporter TdcC,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000784925.1|NZ_CP009859.1:4338622-4349169:-|gene=iatC|product=inverse_autotransporter_adhesin_IatC|record=884,mecA,mecA_riskaware_top1,GCF_000784925.1,data_cas_offinder/expanded_panel/genomes/GCF_000784925.1_genomic.fna,NZ_CP009859.1,4338622,4349169,-,10548,iatC,inverse autotransporter adhesin IatC,False,DB_refined_virulence_related
mecA|mecA_riskaware_top1|GCF_000801165.1|NZ_CP009104.1:894492-896384:+|gene=aceF|product=pyruvate_dehydrogenase_complex_dihydrolipoyllysine-residue_acetyltransferase|record=885,mecA,mecA_riskaware_top1,GCF_000801165.1,data_cas_offinder/expanded_panel/genomes/GCF_000801165.1_genomic.fna,NZ_CP009104.1,894492,896384,+,1893,aceF,pyruvate dehydrogenase complex dihydrolipoyllysine-residue acetyltransferase,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000801165.1|NZ_CP009104.1:940210-942192:+|gene=fhuB|product=Fe(3+)-hydroxamate_ABC_transporter_permease_FhuB|record=886,mecA,mecA_riskaware_top1,GCF_000801165.1,data_cas_offinder/expanded_panel/genomes/GCF_000801165.1_genomic.fna,NZ_CP009104.1,940210,942192,+,1983,fhuB,Fe(3+)-hydroxamate ABC transporter permease FhuB,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000801165.1|NZ_CP009104.1:963589-964446:+|gene=cdsA|product=phosphatidate_cytidylyltransferase|record=887,mecA,mecA_riskaware_top1,GCF_000801165.1,data_cas_offinder/expanded_panel/genomes/GCF_000801165.1_genomic.fna,NZ_CP009104.1,963589,964446,+,858,cdsA,phosphatidate cytidylyltransferase,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000801165.1|NZ_CP009104.1:1405530-1407767:-|gene=nrfB|product=cyclic_di-3'%2C5'-guanylate-activated_glycosyltransferase_NrfB|record=888,mecA,mecA_riskaware_top1,GCF_000801165.1,data_cas_offinder/expanded_panel/genomes/GCF_000801165.1_genomic.fna,NZ_CP009104.1,1405530,1407767,-,2238,nrfB,cyclic di-3'%2C5'-guanylate-activated glycosyltransferase NrfB,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000801165.1|NZ_CP009104.1:1709657-1710325:-|gene=artM|product=arginine_ABC_transporter_permease_ArtM|record=889,mecA,mecA_riskaware_top1,GCF_000801165.1,data_cas_offinder/expanded_panel/genomes/GCF_000801165.1_genomic.fna,NZ_CP009104.1,1709657,1710325,-,669,artM,arginine ABC transporter permease ArtM,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000801165.1|NZ_CP009104.1:2044766-2045560:-|gene=potC|product=spermidine/putrescine_ABC_transporter_permease_PotC|record=890,mecA,mecA_riskaware_top1,GCF_000801165.1,data_cas_offinder/expanded_panel/genomes/GCF_000801165.1_genomic.fna,NZ_CP009104.1,2044766,2045560,-,795,potC,spermidine/putrescine ABC transporter permease PotC,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000801165.1|NZ_CP009104.1:2593973-2595142:-|gene=ydhP|product=MFS_transporter|record=891,mecA,mecA_riskaware_top1,GCF_000801165.1,data_cas_offinder/expanded_panel/genomes/GCF_000801165.1_genomic.fna,NZ_CP009104.1,2593973,2595142,-,1170,ydhP,MFS transporter,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000801165.1|NZ_CP009104.1:3041373-3042767:-|gene=wcaJ|product=undecaprenyl-phosphate_glucose_phosphotransferase|record=892,mecA,mecA_riskaware_top1,GCF_000801165.1,data_cas_offinder/expanded_panel/genomes/GCF_000801165.1_genomic.fna,NZ_CP009104.1,3041373,3042767,-,1395,wcaJ,undecaprenyl-phosphate glucose phosphotransferase,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000801165.1|NZ_CP009104.1:3251505-3253148:-|gene=yojI|product=microcin_J25_efflux_ABC_transporter_YojI|record=893,mecA,mecA_riskaware_top1,GCF_000801165.1,data_cas_offinder/expanded_panel/genomes/GCF_000801165.1_genomic.fna,NZ_CP009104.1,3251505,3253148,-,1644,yojI,microcin J25 efflux ABC transporter YojI,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000801165.1|NZ_CP009104.1:4220299-4221630:-|gene=tdcC|product=threonine/serine_transporter_TdcC|record=894,mecA,mecA_riskaware_top1,GCF_000801165.1,data_cas_offinder/expanded_panel/genomes/GCF_000801165.1_genomic.fna,NZ_CP009104.1,4220299,4221630,-,1332,tdcC,threonine/serine transporter TdcC,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000801165.1|NZ_CP009104.1:4636091-4636993:-|gene=dppC|product=dipeptide_ABC_transporter_permease_DppC|record=895,mecA,mecA_riskaware_top1,GCF_000801165.1,data_cas_offinder/expanded_panel/genomes/GCF_000801165.1_genomic.fna,NZ_CP009104.1,4636091,4636993,-,903,dppC,dipeptide ABC transporter permease DppC,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000801185.2|NZ_CP009106.2:908548-910440:+|gene=aceF|product=pyruvate_dehydrogenase_complex_dihydrolipoyllysine-residue_acetyltransferase|record=896,mecA,mecA_riskaware_top1,GCF_000801185.2,data_cas_offinder/expanded_panel/genomes/GCF_000801185.2_genomic.fna,NZ_CP009106.2,908548,910440,+,1893,aceF,pyruvate dehydrogenase complex dihydrolipoyllysine-residue acetyltransferase,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000801185.2|NZ_CP009106.2:977488-978345:+|gene=cdsA|product=phosphatidate_cytidylyltransferase|record=897,mecA,mecA_riskaware_top1,GCF_000801185.2,data_cas_offinder/expanded_panel/genomes/GCF_000801185.2_genomic.fna,NZ_CP009106.2,977488,978345,+,858,cdsA,phosphatidate cytidylyltransferase,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000801185.2|NZ_CP009106.2:1366851-1369088:-|gene=nrfB|product=cyclic_di-3'%2C5'-guanylate-activated_glycosyltransferase_NrfB|record=898,mecA,mecA_riskaware_top1,GCF_000801185.2,data_cas_offinder/expanded_panel/genomes/GCF_000801185.2_genomic.fna,NZ_CP009106.2,1366851,1369088,-,2238,nrfB,cyclic di-3'%2C5'-guanylate-activated glycosyltransferase NrfB,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000801185.2|NZ_CP009106.2:1682718-1683386:-|gene=artM|product=arginine_ABC_transporter_permease_ArtM|record=899,mecA,mecA_riskaware_top1,GCF_000801185.2,data_cas_offinder/expanded_panel/genomes/GCF_000801185.2_genomic.fna,NZ_CP009106.2,1682718,1683386,-,669,artM,arginine ABC transporter permease ArtM,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000801185.2|NZ_CP009106.2:1963491-1964285:-|gene=potC|product=spermidine/putrescine_ABC_transporter_permease_PotC|record=900,mecA,mecA_riskaware_top1,GCF_000801185.2,data_cas_offinder/expanded_panel/genomes/GCF_000801185.2_genomic.fna,NZ_CP009106.2,1963491,1964285,-,795,potC,spermidine/putrescine ABC transporter permease PotC,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000801185.2|NZ_CP009106.2:2955203-2956597:-|gene=wcaJ|product=undecaprenyl-phosphate_glucose_phosphotransferase|record=901,mecA,mecA_riskaware_top1,GCF_000801185.2,data_cas_offinder/expanded_panel/genomes/GCF_000801185.2_genomic.fna,NZ_CP009106.2,2955203,2956597,-,1395,wcaJ,undecaprenyl-phosphate glucose phosphotransferase,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000801185.2|NZ_CP009106.2:3198968-3200611:-|gene=yojI|product=microcin_J25_efflux_ABC_transporter_YojI|record=902,mecA,mecA_riskaware_top1,GCF_000801185.2,data_cas_offinder/expanded_panel/genomes/GCF_000801185.2_genomic.fna,NZ_CP009106.2,3198968,3200611,-,1644,yojI,microcin J25 efflux ABC transporter YojI,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000801185.2|NZ_CP009106.2:4278016-4279347:-|gene=tdcC|product=threonine/serine_transporter_TdcC|record=903,mecA,mecA_riskaware_top1,GCF_000801185.2,data_cas_offinder/expanded_panel/genomes/GCF_000801185.2_genomic.fna,NZ_CP009106.2,4278016,4279347,-,1332,tdcC,threonine/serine transporter TdcC,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000801185.2|NZ_CP009106.2:4696565-4697467:-|gene=dppC|product=dipeptide_ABC_transporter_permease_DppC|record=904,mecA,mecA_riskaware_top1,GCF_000801185.2,data_cas_offinder/expanded_panel/genomes/GCF_000801185.2_genomic.fna,NZ_CP009106.2,4696565,4697467,-,903,dppC,dipeptide ABC transporter permease DppC,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000807395.2|NZ_CP010361.1:4660119-4662863:+|gene=rbbA|product=ribosome-associated_ATPase/putative_transporter_RbbA|record=905,mecA,mecA_riskaware_top1,GCF_000807395.2,data_cas_offinder/expanded_panel/genomes/GCF_000807395.2_genomic.fna,NZ_CP010361.1,4660119,4662863,+,2745,rbbA,ribosome-associated ATPase/putative transporter RbbA,False,DB_refined_essential_like
mecA|mecA_riskaware_top1|GCF_000807395.2|NZ_CP010361.1:4960429-4961286:-|gene=nan|product=ABC_transporter_permease_subunit|record=906,mecA,mecA_riskaware_top1,GCF_000807395.2,data_cas_offinder/expanded_panel/genomes/GCF_000807395.2_genomic.fna,NZ_CP010361.1,4960429,4961286,-,858,,ABC transporter permease subunit,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000807395.2|NZ_CP010361.1:99368-100759:-|gene=nan|product=uracil-xanthine_permease|record=907,mecA,mecA_riskaware_top1,GCF_000807395.2,data_cas_offinder/expanded_panel/genomes/GCF_000807395.2_genomic.fna,NZ_CP010361.1,99368,100759,-,1392,,uracil-xanthine permease,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000807395.2|NZ_CP010361.1:146848-148017:-|gene=nan|product=O-antigen_ligase_family_protein|record=908,mecA,mecA_riskaware_top1,GCF_000807395.2,data_cas_offinder/expanded_panel/genomes/GCF_000807395.2_genomic.fna,NZ_CP010361.1,146848,148017,-,1170,,O-antigen ligase family protein,False,DB_refined_essential_like
mecA|mecA_riskaware_top1|GCF_000807395.2|NZ_CP010361.1:225028-225930:+|gene=dppC|product=dipeptide_ABC_transporter_permease_DppC|record=909,mecA,mecA_riskaware_top1,GCF_000807395.2,data_cas_offinder/expanded_panel/genomes/GCF_000807395.2_genomic.fna,NZ_CP010361.1,225028,225930,+,903,dppC,dipeptide ABC transporter permease DppC,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000807395.2|NZ_CP010361.1:316697-317941:+|gene=nan|product=amino_acid_permease|record=910,mecA,mecA_riskaware_top1,GCF_000807395.2,data_cas_offinder/expanded_panel/genomes/GCF_000807395.2_genomic.fna,NZ_CP010361.1,316697,317941,+,1245,,amino acid permease,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000807395.2|NZ_CP010361.1:635803-636837:+|gene=lsrC|product=autoinducer_2_ABC_transporter_permease_LsrC|record=911,mecA,mecA_riskaware_top1,GCF_000807395.2,data_cas_offinder/expanded_panel/genomes/GCF_000807395.2_genomic.fna,NZ_CP010361.1,635803,636837,+,1035,lsrC,autoinducer 2 ABC transporter permease LsrC,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000807395.2|NZ_CP010361.1:636838-637836:+|gene=nan|product=histidine_kinase|record=912,mecA,mecA_riskaware_top1,GCF_000807395.2,data_cas_offinder/expanded_panel/genomes/GCF_000807395.2_genomic.fna,NZ_CP010361.1,636838,637836,+,999,,histidine kinase,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000807395.2|NZ_CP010361.1:673934-675541:-|gene=nan|product=cytosine_permease|record=913,mecA,mecA_riskaware_top1,GCF_000807395.2,data_cas_offinder/expanded_panel/genomes/GCF_000807395.2_genomic.fna,NZ_CP010361.1,673934,675541,-,1608,,cytosine permease,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000807395.2|NZ_CP010361.1:814497-815891:-|gene=nan|product=sugar_porter_family_MFS_transporter|record=914,mecA,mecA_riskaware_top1,GCF_000807395.2,data_cas_offinder/expanded_panel/genomes/GCF_000807395.2_genomic.fna,NZ_CP010361.1,814497,815891,-,1395,,sugar porter family MFS transporter,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000807395.2|NZ_CP010361.1:1004852-1005991:+|gene=nan|product=cobalt-precorrin-5B_(C(1))-methyltransferase|record=915,mecA,mecA_riskaware_top1,GCF_000807395.2,data_cas_offinder/expanded_panel/genomes/GCF_000807395.2_genomic.fna,NZ_CP010361.1,1004852,1005991,+,1140,,cobalt-precorrin-5B (C(1))-methyltransferase,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000807395.2|NZ_CP010361.1:1103431-1104426:-|gene=nan|product=iron_ABC_transporter_permease|record=916,mecA,mecA_riskaware_top1,GCF_000807395.2,data_cas_offinder/expanded_panel/genomes/GCF_000807395.2_genomic.fna,NZ_CP010361.1,1103431,1104426,-,996,,iron ABC transporter permease,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000807395.2|NZ_CP010361.1:1183325-1184392:-|gene=proW|product=glycine_betaine/L-proline_ABC_transporter_permease_ProW|record=917,mecA,mecA_riskaware_top1,GCF_000807395.2,data_cas_offinder/expanded_panel/genomes/GCF_000807395.2_genomic.fna,NZ_CP010361.1,1183325,1184392,-,1068,proW,glycine betaine/L-proline ABC transporter permease ProW,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000807395.2|NZ_CP010361.1:1310027-1311463:+|gene=nan|product=sugar_porter_family_MFS_transporter|record=918,mecA,mecA_riskaware_top1,GCF_000807395.2,data_cas_offinder/expanded_panel/genomes/GCF_000807395.2_genomic.fna,NZ_CP010361.1,1310027,1311463,+,1437,,sugar porter family MFS transporter,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000807395.2|NZ_CP010361.1:1524124-1525653:+|gene=nuoM|product=NADH-quinone_oxidoreductase_subunit_M|record=919,mecA,mecA_riskaware_top1,GCF_000807395.2,data_cas_offinder/expanded_panel/genomes/GCF_000807395.2_genomic.fna,NZ_CP010361.1,1524124,1525653,+,1530,nuoM,NADH-quinone oxidoreductase subunit M,False,DB_refined_essential_like
mecA|mecA_riskaware_top1|GCF_000807395.2|NZ_CP010361.1:1978441-1979772:+|gene=tdcC|product=threonine/serine_transporter_TdcC|record=920,mecA,mecA_riskaware_top1,GCF_000807395.2,data_cas_offinder/expanded_panel/genomes/GCF_000807395.2_genomic.fna,NZ_CP010361.1,1978441,1979772,+,1332,tdcC,threonine/serine transporter TdcC,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000807395.2|NZ_CP010361.1:2063501-2065279:-|gene=narX|product=nitrate/nitrite_two-component_system_sensor_histidine_kinase_NarX|record=921,mecA,mecA_riskaware_top1,GCF_000807395.2,data_cas_offinder/expanded_panel/genomes/GCF_000807395.2_genomic.fna,NZ_CP010361.1,2063501,2065279,-,1779,narX,nitrate/nitrite two-component system sensor histidine kinase NarX,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000807395.2|NZ_CP010361.1:2192317-2193294:+|gene=nan|product=ABC_transporter_substrate-binding_protein|record=922,mecA,mecA_riskaware_top1,GCF_000807395.2,data_cas_offinder/expanded_panel/genomes/GCF_000807395.2_genomic.fna,NZ_CP010361.1,2192317,2193294,+,978,,ABC transporter substrate-binding protein,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000807395.2|NZ_CP010361.1:2220389-2220943:+|gene=nan|product=DsbE_family_thiol:disulfide_interchange_protein|record=923,mecA,mecA_riskaware_top1,GCF_000807395.2,data_cas_offinder/expanded_panel/genomes/GCF_000807395.2_genomic.fna,NZ_CP010361.1,2220389,2220943,+,555,,DsbE family thiol:disulfide interchange protein,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000807395.2|NZ_CP010361.1:3242844-3245372:-|gene=mdoH|product=glucans_biosynthesis_glucosyltransferase_MdoH|record=924,mecA,mecA_riskaware_top1,GCF_000807395.2,data_cas_offinder/expanded_panel/genomes/GCF_000807395.2_genomic.fna,NZ_CP010361.1,3242844,3245372,-,2529,mdoH,glucans biosynthesis glucosyltransferase MdoH,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000807395.2|NZ_CP010361.1:3476475-3477320:-|gene=potI|product=putrescine_ABC_transporter_permease_PotI|record=925,mecA,mecA_riskaware_top1,GCF_000807395.2,data_cas_offinder/expanded_panel/genomes/GCF_000807395.2_genomic.fna,NZ_CP010361.1,3476475,3477320,-,846,potI,putrescine ABC transporter permease PotI,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000807395.2|NZ_CP010361.1:3685784-3687463:+|gene=kdpA|product=potassium-transporting_ATPase_subunit_KdpA|record=926,mecA,mecA_riskaware_top1,GCF_000807395.2,data_cas_offinder/expanded_panel/genomes/GCF_000807395.2_genomic.fna,NZ_CP010361.1,3685784,3687463,+,1680,kdpA,potassium-transporting ATPase subunit KdpA,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000807395.2|NZ_CP010361.1:3802062-3803054:+|gene=fepG|product=iron-enterobactin_ABC_transporter_permease|record=927,mecA,mecA_riskaware_top1,GCF_000807395.2,data_cas_offinder/expanded_panel/genomes/GCF_000807395.2_genomic.fna,NZ_CP010361.1,3802062,3803054,+,993,fepG,iron-enterobactin ABC transporter permease,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000807395.2|NZ_CP010361.1:3857583-3860306:-|gene=nan|product=cation-transporting_P-type_ATPase|record=928,mecA,mecA_riskaware_top1,GCF_000807395.2,data_cas_offinder/expanded_panel/genomes/GCF_000807395.2_genomic.fna,NZ_CP010361.1,3857583,3860306,-,2724,,cation-transporting P-type ATPase,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000807395.2|NZ_CP010361.1:3874908-3876335:+|gene=nan|product=MFS_transporter|record=929,mecA,mecA_riskaware_top1,GCF_000807395.2,data_cas_offinder/expanded_panel/genomes/GCF_000807395.2_genomic.fna,NZ_CP010361.1,3874908,3876335,+,1428,,MFS transporter,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000807395.2|NZ_CP010361.1:4020496-4022910:-|gene=nan|product=ABC_transporter_permease|record=930,mecA,mecA_riskaware_top1,GCF_000807395.2,data_cas_offinder/expanded_panel/genomes/GCF_000807395.2_genomic.fna,NZ_CP010361.1,4020496,4022910,-,2415,,ABC transporter permease,True,DB_refined_AMR_or_resistance_related
mecA|mecA_riskaware_top1|GCF_000807395.2|NZ_CP010361.1:4079027-4080454:+|gene=nan|product=PLP-dependent_aminotransferase_family_protein|record=931,mecA,mecA_riskaware_top1,GCF_000807395.2,data_cas_offinder/expanded_panel/genomes/GCF_000807395.2_genomic.fna,NZ_CP010361.1,4079027,4080454,+,1428,,PLP-dependent aminotransferase family protein,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000807395.2|NZ_CP010361.1:4473347-4474192:-|gene=araC|product=arabinose_operon_transcriptional_regulator_AraC|record=932,mecA,mecA_riskaware_top1,GCF_000807395.2,data_cas_offinder/expanded_panel/genomes/GCF_000807395.2_genomic.fna,NZ_CP010361.1,4473347,4474192,-,846,araC,arabinose operon transcriptional regulator AraC,False,DB_refined_essential_like
mecA|mecA_riskaware_top1|GCF_000807395.2|NZ_CP010361.1:4548104-4548790:-|gene=nan|product=tRNA/rRNA_methyltransferase|record=933,mecA,mecA_riskaware_top1,GCF_000807395.2,data_cas_offinder/expanded_panel/genomes/GCF_000807395.2_genomic.fna,NZ_CP010361.1,4548104,4548790,-,687,,tRNA/rRNA methyltransferase,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000807395.2|NZ_CP010361.1:4582157-4582945:+|gene=fhuF|product=siderophore-iron_reductase_FhuF|record=934,mecA,mecA_riskaware_top1,GCF_000807395.2,data_cas_offinder/expanded_panel/genomes/GCF_000807395.2_genomic.fna,NZ_CP010361.1,4582157,4582945,+,789,fhuF,siderophore-iron reductase FhuF,False,DB_refined_virulence_related
mecA|mecA_riskaware_top1|GCF_000807395.2|NZ_CP010361.1:4956205-4956873:-|gene=nan|product=glutathione_S-transferase|record=935,mecA,mecA_riskaware_top1,GCF_000807395.2,data_cas_offinder/expanded_panel/genomes/GCF_000807395.2_genomic.fna,NZ_CP010361.1,4956205,4956873,-,669,,glutathione S-transferase,False,DB_refined_mobile_or_plasmid_related
mecA|mecA_riskaware_top1|GCF_000807395.2|NZ_CP010361.1:4968037-4970460:-|gene=bamA|product=outer_membrane_protein_assembly_factor_BamA|record=936,mecA,mecA_riskaware_top1,GCF_000807395.2,data_cas_offinder/expanded_panel/genomes/GCF_000807395.2_genomic.fna,NZ_CP010361.1,4968037,4970460,-,2424,bamA,outer membrane protein assembly factor BamA,False,DB_refined_virulence_related
mecA|mecA_riskaware_top1|GCF_000807395.2|NZ_CP010361.1:5247977-5249242:-|gene=nan|product=MFS_transporter|record=937,mecA,mecA_riskaware_top1,GCF_000807395.2,data_cas_offinder/expanded_panel/genomes/GCF_000807395.2_genomic.fna,NZ_CP010361.1,5247977,5249242,-,1266,,MFS transporter,False,DB_refined_mobile_or_plasmid_related
